date,QNH,QFE,temp,RH,DP_temp,visibility
2025/8/8 12:00,1019.4,811.2,17.9,100,17.9,10000
2025/8/8 13:00,1020.1,811.8,17.7,100,17.7,750
2025/8/8 14:00,1021,812.5,17.2,100,17.2,1300
2025/8/8 15:00,1021.6,813,17,100,17,10000
2025/8/8 16:00,1022,813.3,17,100,17,2300
2025/8/8 17:00,1019.8,811.5,17.8,100,17.8,6000
2025/8/8 18:00,1019.6,811.4,17.6,100,17.6,900
2025/8/8 19:00,1019.3,811.1,17.4,100,17.4,2600
2025/8/8 20:00,1018.9,810.8,17.4,100,17.4,600
2025/8/8 21:00,1018.7,810.7,17.1,100,17.1,500
2025/8/8 22:00,1018.9,810.8,17,100,17,350
2025/8/8 23:00,1019.3,811.1,17,100,17,350
2025/8/9 0:00,1021,812.5,17.3,100,17.3,200
2025/8/9 1:00,1021.5,812.9,17.4,100,17.4,200
2025/8/9 2:00,1021.8,813.1,17.6,100,17.6,200
2025/8/9 3:00,1021.8,813.1,17.5,100,17.5,600
2025/8/9 4:00,1021.8,813.1,17.9,100,17.9,400
2025/8/9 5:00,1021.4,812.8,18.1,100,18.1,400
2025/8/9 6:00,1021,812.5,18.8,100,18.8,1500
2025/8/9 7:00,1020.4,812,18.3,100,18.3,500
2025/8/9 8:00,1019.6,811.4,18.7,100,18.7,1200
2025/8/9 9:00,1019,810.9,18.7,100,18.7,1200
2025/8/9 10:00,1018.4,810.4,17.7,100,17.7,200
2025/8/9 11:00,1018.4,810.4,17.5,100,17.5,1300
2025/8/9 12:00,1018.6,810.6,17.1,100,17.1,7000
2025/8/9 13:00,1018.9,810.8,17,100,17,10000
2025/8/9 14:00,1019.3,811.1,17,100,17,400
2025/8/9 15:00,1019.9,811.6,16.9,100,16.9,4800
2025/8/9 16:00,1020.6,812.2,16.8,100,16.8,600
2025/8/9 17:00,1021.8,813.1,17,100,17,1200
2025/8/9 18:00,1021.3,812.7,17.2,100,17.2,200
2025/8/9 19:00,1020.9,812.4,17.1,100,17.1,200
2025/8/9 20:00,1020.5,812.1,17.1,100,17.1,200
2025/8/9 21:00,1020.1,811.8,17.1,100,17.1,200
2025/8/9 22:00,1019.9,811.6,17,100,17,200
2025/8/9 23:00,1020.4,812,17.2,100,17.2,200
2025/8/10 0:00,1019.1,811,16.8,100,16.8,400
2025/8/10 1:00,1019.8,811.5,17,100,17,400
2025/8/10 2:00,1020.4,812,17.1,100,17.1,200
2025/8/10 3:00,1020.8,812.3,17.3,100,17.3,200
2025/8/10 4:00,1020.8,812.3,17.6,100,17.6,200
2025/8/10 5:00,1020.4,812,17.9,100,17.9,200
2025/8/10 6:00,1019.6,811.4,18.7,100,18.7,8000
2025/8/10 7:00,1019.1,811,18.1,100,18.1,1200
2025/8/10 8:00,1018.5,810.5,18.5,100,18.5,5000
2025/8/10 9:00,1018,810.1,18.2,100,18.2,5000
2025/8/10 10:00,1017.4,809.6,17.9,100,17.9,6000
2025/8/10 11:00,1017.2,809.5,18,100,18,10000
2025/8/10 12:00,1017.5,809.7,17.9,100,17.9,10000
2025/8/10 13:00,1017.7,809.9,17.7,100,17.7,10000
2025/8/10 14:00,1018.7,810.7,17.8,100,17.8,5000
2025/8/10 15:00,1019.5,811.3,17.8,100,17.8,1200
2025/8/10 16:00,1019.5,811.3,17.5,100,17.5,1600
2025/8/10 17:00,1020.3,811.9,16.8,100,16.8,250
2025/8/10 18:00,1020,811.7,16.9,100,16.9,300
2025/8/10 19:00,1019.6,811.4,16.8,100,16.8,300
2025/8/10 20:00,1019.3,811.1,16.8,100,16.8,700
2025/8/10 21:00,1018.9,810.8,16.7,100,16.7,450
2025/8/10 22:00,1018.6,810.6,16.8,100,16.8,2300
2025/8/10 23:00,1018.5,810.5,16.9,100,16.9,550
2025/8/11 0:00,1018,810.1,17.3,100,17.3,200
2025/8/11 1:00,1018.7,810.7,17.7,100,17.7,200
2025/8/11 2:00,1019,810.9,17.8,100,17.8,200
2025/8/11 3:00,1019.1,811,18,100,18,600
2025/8/11 4:00,1019.3,811.1,18.1,100,18.1,1200
2025/8/11 5:00,1018.9,810.8,18.1,100,18.1,2500
2025/8/11 6:00,1018.6,810.6,18.2,100,18.2,900
2025/8/11 7:00,1017.7,809.9,18.5,100,18.5,3000
2025/8/11 8:00,1016.9,809.2,19.2,100,19.2,3000
2025/8/11 9:00,1016.1,808.6,19.4,100,19.4,10000
2025/8/11 10:00,1015.9,808.4,19.5,100,19.5,10000
2025/8/11 11:00,1015.7,808.3,18.8,100,18.8,1200
2025/8/11 12:00,1016.1,808.6,18.4,100,18.4,1600
2025/8/11 13:00,1016.9,809.2,18.1,100,18.1,550
2025/8/11 14:00,1017.2,809.5,18.1,100,18.1,300
2025/8/11 15:00,1018.2,810.3,18.1,100,18.1,1000
2025/8/11 16:00,1018.4,810.4,18,100,18,450
2025/8/11 17:00,1019.5,811.3,17.3,100,17.3,10000
2025/8/11 18:00,1019.1,811,17.4,100,17.4,8000
2025/8/11 19:00,1018.6,810.6,17.4,100,17.4,650
2025/8/11 20:00,1018.1,810.2,17.4,100,17.4,300
2025/8/11 21:00,1017.5,809.7,17.4,100,17.4,300
2025/8/11 22:00,1017.6,809.8,17.3,100,17.3,200
2025/8/11 23:00,1017.6,809.8,17.3,100,17.3,300
2025/8/12 0:00,1016.9,809.2,17.3,100,17.3,300
2025/8/12 1:00,1017.5,809.7,17.5,100,17.5,1200
2025/8/12 2:00,1018,810.1,17.7,100,17.7,1200
2025/8/12 3:00,1018.4,810.4,17.9,100,17.9,7000
2025/8/12 4:00,1018.6,810.6,18.1,100,18.1,4000
2025/8/12 5:00,1018.5,810.5,17.8,100,17.8,5000
2025/8/12 6:00,1018.2,810.3,18.2,100,18.2,5000
2025/8/12 7:00,1018.1,810.2,18.5,100,18.5,5000
2025/8/12 8:00,1017.9,810,19.1,100,19.1,5000
2025/8/12 9:00,1017.9,810,18.5,100,18.5,5000
2025/8/12 10:00,1017.9,810,17.8,100,17.8,4000
2025/8/12 11:00,1017.1,809.4,18.3,100,18.3,10000
2025/8/12 12:00,1018.1,810.2,17.8,100,17.8,500
2025/8/12 13:00,1018.9,810.8,17.7,100,17.7,10000
2025/8/12 14:00,1019.9,811.6,17.5,100,17.5,10000
2025/8/12 15:00,1020.5,812.1,17,100,17,10000
2025/8/12 16:00,1020.6,812.2,16.8,100,16.8,10000
2025/8/12 17:00,1017.9,810,18,100,18,300
2025/8/12 18:00,1017.5,809.7,18,100,18,10000
2025/8/12 19:00,1016.9,809.2,17.8,100,17.8,10000
2025/8/12 20:00,1016.2,808.7,17.9,100,17.9,10000
2025/8/12 21:00,1016,808.5,17.8,100,17.8,1900
2025/8/12 22:00,1016.1,808.6,17.8,100,17.8,900
2025/8/12 23:00,1016.2,808.7,17.2,100,17.2,10000
2025/8/13 0:00,1021.1,812.6,17.2,100,17.2,30000
2025/8/13 1:00,1021.4,812.8,18.1,100,18.1,30000
2025/8/13 2:00,1022,813.3,18.7,100,18.7,30000
2025/8/13 3:00,1022.3,813.5,19.7,100,19.7,30000
2025/8/13 4:00,1021.8,813.1,21,95,20.2,30000
2025/8/13 5:00,1021.1,812.6,20.3,100,20.3,30000
2025/8/13 6:00,1020.8,812.3,19.2,100,19.2,10000
2025/8/13 7:00,1020.5,812.1,18.7,100,18.7,8000
2025/8/13 8:00,1020,811.7,19.3,100,19.3,8000
2025/8/13 9:00,1019.6,811.4,19.4,100,19.4,8000
2025/8/13 10:00,1019.6,811.4,19,100,19,10000
2025/8/13 11:00,1019.8,811.5,19.2,100,19.2,10000
2025/8/13 12:00,1020.3,811.9,18.7,100,18.7,10000
2025/8/13 13:00,1020.8,812.3,18.2,100,18.2,10000
2025/8/13 14:00,1021.8,813.1,18.1,100,18.1,10000
2025/8/13 15:00,1022.1,813.4,17.9,100,17.9,10000
2025/8/13 16:00,1022.4,813.6,17.9,100,17.9,10000
2025/8/13 17:00,1020.9,812.4,17,100,17,10000
2025/8/13 18:00,1020.8,812.3,17.2,100,17.2,10000
2025/8/13 19:00,1020.4,812,17.2,100,17.2,9000
2025/8/13 20:00,1019.9,811.6,17,100,17,10000
2025/8/13 21:00,1019.6,811.4,17,100,17,10000
2025/8/13 22:00,1019.8,811.5,16.9,100,16.9,10000
2025/8/13 23:00,1020,811.7,16.8,100,16.8,10000
2025/8/14 0:00,1020.4,812,17.5,100,17.5,3000
2025/8/14 1:00,1021,812.5,17.9,100,17.9,6000
2025/8/14 2:00,1021.3,812.7,19.2,100,19.2,20000
2025/8/14 3:00,1021.4,812.8,19.3,100,19.3,20000
2025/8/14 4:00,1021.3,812.7,19.4,100,19.4,20000
2025/8/14 5:00,1020.4,812,20,100,20,20000
2025/8/14 6:00,1019.4,811.2,20.8,100,20.8,20000
2025/8/14 7:00,1018.4,810.4,22.7,91,21.2,30000
2025/8/14 8:00,1018.5,810.5,19,100,19,6000
2025/8/14 9:00,1017.9,810,17.6,100,17.6,10000
2025/8/14 10:00,1017.9,810,18.2,100,18.2,10000
2025/8/14 11:00,1017.6,809.8,18.4,100,18.4,10000
2025/8/14 12:00,1018.1,810.2,18.3,100,18.3,10000
2025/8/14 13:00,1018.5,810.5,17.9,100,17.9,10000
2025/8/14 14:00,1019.1,811,18.1,100,18.1,10000
2025/8/14 15:00,1019.5,811.3,17.4,100,17.4,10000
2025/8/14 16:00,1019.6,811.4,17.3,100,17.3,10000
2025/8/14 17:00,1021.9,813.2,17.9,100,17.9,10000
2025/8/14 18:00,1021.1,812.6,17.8,100,17.8,8000
2025/8/14 19:00,1020.9,812.4,17.7,100,17.7,10000
2025/8/14 20:00,1020.5,812.1,17.4,100,17.4,350
2025/8/14 21:00,1020.5,812.1,17.4,100,17.4,10000
2025/8/14 22:00,1020.3,811.9,17.5,100,17.5,1700
2025/8/14 23:00,1020.1,811.8,17.3,100,17.3,10000
2025/8/15 0:00,1017.9,810,17,100,17,7000
2025/8/15 1:00,1018.6,810.6,18.2,100,18.2,7000
2025/8/15 2:00,1018.9,810.8,18.8,100,18.8,8000
2025/8/15 3:00,1018.7,810.7,19.8,100,19.8,10000
2025/8/15 4:00,1018.5,810.5,22,92,20.7,30000
2025/8/15 5:00,1018.2,810.2,23.6,78,19.6,30000
2025/8/15 6:00,1017.4,809.5,22.8,86,20.4,30000
2025/8/15 7:00,1016.2,808.6,24.8,72,19.5,30000
2025/8/15 8:00,1015.1,807.7,25.6,67,19.1,30000
2025/8/15 9:00,1014.6,807.3,25,68,18.8,30000
2025/8/15 10:00,1014.5,807.2,23.2,75,18.6,30000
2025/8/15 11:00,1014.6,807.3,22.9,77,18.7,30000
2025/8/15 12:00,1015.2,807.9,21.4,86,19,30000
2025/8/15 13:00,1015.9,808.4,19.3,100,19.3,30000
2025/8/15 14:00,1017,809.3,19.4,100,19.4,10000
2025/8/15 15:00,1018,810.1,19.4,100,19.4,10000
2025/8/15 16:00,1018.4,810.4,18.7,100,18.7,10000
2025/8/15 17:00,1019.5,811.3,17.4,100,17.4,10000
2025/8/15 18:00,1019,810.9,17.7,100,17.7,10000
2025/8/15 19:00,1018.2,810.3,17.5,100,17.5,10000
2025/8/15 20:00,1017.9,810,17.6,100,17.6,10000
2025/8/15 21:00,1017.6,809.8,17.4,100,17.4,600
2025/8/15 22:00,1017.4,809.6,17.1,100,17.1,450
2025/8/15 23:00,1017.4,809.6,16.7,100,16.7,10000
2025/8/16 0:00,1018,810.1,17.4,100,17.4,30000
2025/8/16 1:00,1018.5,810.5,18.2,100,18.2,30000
2025/8/16 2:00,1018.7,810.7,19.2,100,19.2,30000
2025/8/16 3:00,1019,810.9,20.2,100,20.2,30000
2025/8/16 4:00,1018.9,810.8,22.2,100,22.2,30000
2025/8/16 5:00,1018,810.1,21.3,100,21.3,30000
2025/8/16 6:00,1018.5,810.5,17.7,100,17.7,10000
2025/8/16 7:00,1018,810.1,17.1,100,17.1,30000
2025/8/16 8:00,1016.7,809.1,17.5,100,17.5,30000
2025/8/16 9:00,1016.2,808.7,19.3,100,19.3,30000
2025/8/16 10:00,1016.2,808.7,20.4,85,17.8,30000
2025/8/16 11:00,1016.1,808.6,19.8,98,19.5,10000
2025/8/16 12:00,1017.1,809.4,18,100,18,10000
2025/8/16 13:00,1018.1,810.2,18.8,92,17.5,10000
2025/8/16 14:00,1019.1,811,18,100,18,10000
2025/8/16 15:00,1019.5,811.3,16.9,100,16.9,10000
2025/8/16 16:00,1020,811.7,18.5,100,18.5,10000
2025/8/16 17:00,1017.9,810,18.7,100,18.7,1700
2025/8/16 18:00,1017.7,809.9,18.2,100,18.2,10000
2025/8/16 19:00,1017.2,809.5,17.3,100,17.3,10000
2025/8/16 20:00,1017,809.3,16.7,100,16.7,3500
2025/8/16 21:00,1016.7,809.1,16.7,100,16.7,10000
2025/8/16 22:00,1016.4,808.8,17.1,100,17.1,10000
2025/8/16 23:00,1017,809.3,17.1,100,17.1,9000
2025/8/17 0:00,1021.1,812.6,17,100,17,10000
2025/8/17 1:00,1021.8,813.1,18.1,97,17.6,10000
2025/8/17 2:00,1022.5,813.7,19.4,92,18.1,10000
2025/8/17 3:00,1023,814.1,19,100,19,10000
2025/8/17 4:00,1022.5,813.7,21.3,81,18,30000
2025/8/17 5:00,1021.9,813.1,22.7,65,15.9,30000
2025/8/17 6:00,1021.1,812.6,22.3,74,17.5,30000
2025/8/17 7:00,1020,811.6,24.3,71,18.8,30000
2025/8/17 8:00,1019.6,811.3,23,66,16.4,30000
2025/8/17 9:00,1019.1,811,21.8,79,18.1,30000
2025/8/17 10:00,1019,810.8,22.1,82,18.9,30000
2025/8/17 11:00,1019,810.9,21.5,72,16.3,30000
2025/8/17 12:00,1019.4,811.2,19.7,100,19.7,30000
2025/8/17 13:00,1020.4,812,19.2,100,19.2,30000
2025/8/17 14:00,1021.6,813,18.2,100,18.2,10000
2025/8/17 15:00,1022.6,813.8,18.5,100,18.5,10000
2025/8/17 16:00,1023.1,814.2,17.9,100,17.9,10000
2025/8/17 17:00,1020.3,811.9,18.3,100,18.3,10000
2025/8/17 18:00,1020.5,812.1,17.5,100,17.5,10000
2025/8/17 19:00,1020.6,812.2,17.6,100,17.6,7000
2025/8/17 20:00,1020.4,812,16.8,100,16.8,10000
2025/8/17 21:00,1020.1,811.8,16.5,100,16.5,10000
2025/8/17 22:00,1020.1,811.8,16.4,100,16.4,7000
2025/8/17 23:00,1020.3,811.9,16.6,100,16.6,10000
2025/8/18 0:00,1022.9,814,17.4,100,17.4,30000
2025/8/18 1:00,1023.5,814.5,18.9,91,17.4,30000
2025/8/18 2:00,1024,814.9,19.4,100,19.4,30000
2025/8/18 3:00,1024.3,815.1,20.6,78,16.7,30000
2025/8/18 4:00,1023.8,814.7,22.6,66,16,30000
2025/8/18 5:00,1022.6,813.8,22.9,62,15.4,30000
2025/8/18 6:00,1021.8,813.1,23.2,70,17.5,30000
2025/8/18 7:00,1021,812.5,21.2,77,17.1,30000
2025/8/18 8:00,1020,811.7,21.3,79,17.6,30000
2025/8/18 9:00,1019.1,810.9,23.8,64,16.7,30000
2025/8/18 10:00,1019.1,810.9,23.4,65,16.6,10000
2025/8/18 11:00,1019,810.9,22.3,77,18.1,10000
2025/8/18 12:00,1019.5,811.3,20.1,93,19,10000
2025/8/18 13:00,1019.9,811.6,19.2,100,19.2,10000
2025/8/18 14:00,1020.8,812.3,18.4,100,18.4,10000
2025/8/18 15:00,1021.4,812.8,17.8,100,17.8,10000
2025/8/18 16:00,1021.4,812.8,17.5,100,17.5,2100
2025/8/18 17:00,1023.3,814.3,18.6,100,18.6,10000
2025/8/18 18:00,1022.9,814,18.5,100,18.5,10000
2025/8/18 19:00,1022.3,813.5,18,100,18,10000
2025/8/18 20:00,1021.9,813.2,17.9,100,17.9,10000
2025/8/18 21:00,1022,813.3,17.3,100,17.3,10000
2025/8/18 22:00,1022.1,813.4,17,100,17,10000
2025/8/18 23:00,1022.3,813.5,16.7,100,16.7,10000
2025/8/19 0:00,1020.4,812,17.3,100,17.3,3000
2025/8/19 1:00,1020.9,812.4,17.8,100,17.8,5000
2025/8/19 2:00,1021.4,812.8,18.8,100,18.8,8000
2025/8/19 3:00,1021.9,813.2,20.3,83,17.4,10000
2025/8/19 4:00,1021.4,812.8,21.6,80,18.1,30000
2025/8/19 5:00,1020.8,812.3,22.6,68,16.5,30000
2025/8/19 6:00,1020.5,812.1,21.3,77,17.2,30000
2025/8/19 7:00,1020,811.7,19.3,85,16.8,10000
2025/8/19 8:00,1019.1,811,19.8,90,18.1,10000
2025/8/19 9:00,1018.2,810.3,19.6,84,16.9,30000
2025/8/19 10:00,1017.9,810,21.3,77,17.2,30000
2025/8/19 11:00,1017.7,809.9,19.3,87,17.1,30000
2025/8/19 12:00,1018.1,810.2,18.4,85,15.9,30000
2025/8/19 13:00,1018.6,810.6,17.5,100,17.5,10000
2025/8/19 14:00,1019.9,811.6,17.5,100,17.5,10000
2025/8/19 15:00,1020.8,812.3,17.1,100,17.1,10000
2025/8/19 16:00,1020.6,812.2,17.3,100,17.3,10000
2025/8/19 17:00,1021.4,812.8,18,100,18,5000
2025/8/19 18:00,1021,812.5,16.9,100,16.9,7000
2025/8/19 19:00,1020.1,811.8,16.5,100,16.5,10000
2025/8/19 20:00,1019.8,811.5,17.3,100,17.3,8000
2025/8/19 21:00,1019.5,811.3,16.1,100,16.1,10000
2025/8/19 22:00,1019.6,811.4,16.6,100,16.6,10000
2025/8/19 23:00,1019.9,811.6,17.1,100,17.1,7000
2025/8/20 0:00,1019.9,811.6,16.4,100,16.4,200
2025/8/20 1:00,1020.4,812,16.7,100,16.7,200
2025/8/20 2:00,1020.6,812.2,16.7,100,16.7,400
2025/8/20 3:00,1020.9,812.4,16.9,100,16.9,7000
2025/8/20 4:00,1020.5,812.1,17.8,100,17.8,4000
2025/8/20 5:00,1020.3,811.9,19.1,100,19.1,15000
2025/8/20 6:00,1019.6,811.4,19.3,100,19.3,9000
2025/8/20 7:00,1018.7,810.7,19.2,100,19.2,10000
2025/8/20 8:00,1018.1,810.2,18.4,100,18.4,9000
2025/8/20 9:00,1017.4,809.6,20.2,100,20.2,10000
2025/8/20 10:00,1017.2,809.5,18.5,100,18.5,10000
2025/8/20 11:00,1017.5,809.7,18.2,100,18.2,5000
2025/8/20 12:00,1018,810.1,17.8,100,17.8,1100
2025/8/20 13:00,1019.3,811.1,17.1,100,17.1,2500
2025/8/20 14:00,1020.3,811.9,16.8,100,16.8,900
2025/8/20 15:00,1021,812.5,16.7,100,16.7,9000
2025/8/20 16:00,1021.3,812.7,16.6,100,16.6,10000
2025/8/20 17:00,1020.5,812.1,17,100,17,250
2025/8/20 18:00,1019.9,811.6,17.1,100,17.1,350
2025/8/20 19:00,1019.4,811.2,17,100,17,1200
2025/8/20 20:00,1019,810.9,16.7,100,16.7,250
2025/8/20 21:00,1019,810.9,16.5,100,16.5,600
2025/8/20 22:00,1019,810.9,16.4,100,16.4,300
2025/8/20 23:00,1019.5,811.3,16.3,100,16.3,300
2025/8/21 0:00,1020.4,812,16.9,100,16.9,700
2025/8/21 1:00,1021.3,812.7,16.4,100,16.4,7000
2025/8/21 2:00,1021.8,813.1,16.5,100,16.5,4000
2025/8/21 3:00,1022.3,813.5,16.8,100,16.8,3000
2025/8/21 4:00,1021.6,813,18.8,96,18.2,15000
2025/8/21 5:00,1020.8,812.3,19.9,100,19.9,20000
2025/8/21 6:00,1019.9,811.6,20.5,93,19.4,30000
2025/8/21 7:00,1018.9,810.8,20.9,99,20.7,30000
2025/8/21 8:00,1018.1,810.2,19.7,100,19.7,30000
2025/8/21 9:00,1017.5,809.7,18.1,100,18.1,7000
2025/8/21 10:00,1017.5,809.7,17.8,100,17.8,2200
2025/8/21 11:00,1017.4,809.6,17.7,100,17.7,9000
2025/8/21 12:00,1018,810.1,17.4,100,17.4,10000
2025/8/21 13:00,1018.7,810.7,17.3,100,17.3,10000
2025/8/21 14:00,1019.8,811.5,17.2,100,17.2,450
2025/8/21 15:00,1020.3,811.9,17.2,100,17.2,300
2025/8/21 16:00,1020.8,812.3,17,100,17,9000
2025/8/21 17:00,1021.1,812.6,16.7,100,16.7,550
2025/8/21 18:00,1021,812.5,16.8,100,16.8,450
2025/8/21 19:00,1020.5,812.1,16.8,100,16.8,300
2025/8/21 20:00,1020,811.7,16.8,100,16.8,350
2025/8/21 21:00,1019.8,811.5,16.8,100,16.8,350
2025/8/21 22:00,1019.5,811.3,16.9,100,16.9,250
2025/8/21 23:00,1019.6,811.4,16.8,100,16.8,3200
2025/8/22 0:00,1018.2,810.3,16.9,100,16.9,300
2025/8/22 1:00,1018.9,810.8,17,100,17,300
2025/8/22 2:00,1019.4,811.2,17.5,100,17.5,2000
2025/8/22 3:00,1019.6,811.4,17.5,100,17.5,3000
2025/8/22 4:00,1019.3,811.1,18.3,100,18.3,8000
2025/8/22 5:00,1019,810.9,18.1,100,18.1,8000
2025/8/22 6:00,1018.4,810.4,19.1,100,19.1,10000
2025/8/22 7:00,1017.5,809.7,19.6,100,19.6,10000
2025/8/22 8:00,1017.1,809.4,17.7,100,17.7,9000
2025/8/22 9:00,1016.4,808.8,17.8,100,17.8,1100
2025/8/22 10:00,1016.1,808.6,17.2,100,17.2,800
2025/8/22 11:00,1016.2,808.7,17.3,100,17.3,10000
2025/8/22 12:00,1016.9,809.2,17.4,100,17.4,8000
2025/8/22 13:00,1018,810.1,17.2,100,17.2,10000
2025/8/22 14:00,1019,810.9,17.2,100,17.2,10000
2025/8/22 15:00,1019.5,811.3,17.3,100,17.3,4300
2025/8/22 16:00,1020,811.7,17.2,100,17.2,10000
2025/8/22 17:00,1020.8,812.3,16.8,100,16.8,9000
2025/8/22 18:00,1020.3,811.9,16.7,100,16.7,8000
2025/8/22 19:00,1019.1,811,16.8,100,16.8,1700
2025/8/22 20:00,1018.5,810.5,16.8,100,16.8,250
2025/8/22 21:00,1018,810.1,16.7,100,16.7,250
2025/8/22 22:00,1017.7,809.9,16.7,100,16.7,350
2025/8/22 23:00,1018,810.1,16.8,100,16.8,550
2025/8/23 0:00,1018.5,810.5,16.1,100,16.1,5000
2025/8/23 1:00,1019.1,811,16.5,100,16.5,4000
2025/8/23 2:00,1019.8,811.5,16.9,100,16.9,4000
2025/8/23 3:00,1020.4,812,16.8,100,16.8,4000
2025/8/23 4:00,1020.5,812.1,17.6,100,17.6,9000
2025/8/23 5:00,1020.1,811.8,17.8,100,17.8,9000
2025/8/23 6:00,1019.4,811.2,17.7,100,17.7,7000
2025/8/23 7:00,1018.7,810.7,18.3,100,18.3,10000
2025/8/23 8:00,1018,810.1,18.9,100,18.9,10000
2025/8/23 9:00,1017.5,809.7,18.6,100,18.6,10000
2025/8/23 10:00,1017.2,809.5,18.9,100,18.9,10000
2025/8/23 11:00,1017.4,809.6,18.5,100,18.5,10000
2025/8/23 12:00,1017.9,810,18.1,100,18.1,10000
2025/8/23 13:00,1018.9,810.8,17.7,100,17.7,10000
2025/8/23 14:00,1019.6,811.4,17.3,100,17.3,10000
2025/8/23 15:00,1020.4,812,17.3,100,17.3,10000
2025/8/23 16:00,1020.5,812.1,17,100,17,10000
2025/8/23 17:00,1019.6,811.4,17,100,17,10000
2025/8/23 18:00,1019.1,811,16.9,100,16.9,10000
2025/8/23 19:00,1018.2,810.3,16.6,100,16.6,8000
2025/8/23 20:00,1017.7,809.9,16.6,100,16.6,7000
2025/8/23 21:00,1017.7,809.9,16.4,100,16.4,900
2025/8/23 22:00,1017.7,809.9,16.3,100,16.3,350
2025/8/23 23:00,1018.1,810.2,16.2,100,16.2,5000
2025/8/24 0:00,1020.3,811.9,16.9,100,16.9,10000
2025/8/24 1:00,1020.6,812.2,16.7,100,16.7,10000
2025/8/24 2:00,1021.6,813,16.8,100,16.8,7000
2025/8/24 3:00,1021.9,813.2,17,100,17,2000
2025/8/24 4:00,1021.9,813.2,17.2,100,17.2,6000
2025/8/24 5:00,1021.4,812.8,18,100,18,10000
2025/8/24 6:00,1020.8,812.3,20.4,80,16.9,20000
2025/8/24 7:00,1019.9,811.6,20.1,94,19.1,20000
2025/8/24 8:00,1019.1,811,19.6,100,19.6,20000
2025/8/24 9:00,1018.4,810.4,19.9,98,19.6,20000
2025/8/24 10:00,1018.1,810.2,18.7,100,18.7,20000
2025/8/24 11:00,1018.1,810.2,18.1,100,18.1,20000
2025/8/24 12:00,1018.2,810.3,17.8,100,17.8,20000
2025/8/24 13:00,1019.1,811,17.5,100,17.5,20000
2025/8/24 14:00,1020,811.7,17.4,100,17.4,10000
2025/8/24 15:00,1020.8,812.3,17.1,100,17.1,10000
2025/8/24 16:00,1021.3,812.7,17.1,100,17.1,10000
2025/8/24 17:00,1020.4,812,17.5,100,17.5,9000
2025/8/24 18:00,1020,811.7,17.5,100,17.5,7000
2025/8/24 19:00,1019.5,811.3,17.4,100,17.4,10000
2025/8/24 20:00,1019.3,811.1,17.4,100,17.4,10000
2025/8/24 21:00,1018.9,810.8,17.2,100,17.2,7000
2025/8/24 22:00,1019,810.9,16.9,100,16.9,10000
2025/8/24 23:00,1019.4,811.2,16.8,100,16.8,10000
2025/8/25 0:00,1020.4,812,16.8,100,16.8,20000
2025/8/25 1:00,1020.8,812.3,17.6,100,17.6,20000
2025/8/25 2:00,1021.3,812.7,20.5,82,17.4,20000
2025/8/25 3:00,1021.8,813.1,19.9,90,18.2,20000
2025/8/25 4:00,1021.4,812.8,21,88,19,20000
2025/8/25 5:00,1021.1,812.6,21.9,73,16.9,20000
2025/8/25 6:00,1020.5,812.1,22.1,69,16.2,20000
2025/8/25 7:00,1019.5,811.2,22.4,61,14.6,20000
2025/8/25 8:00,1018.8,810.7,22.5,68,16.4,20000
2025/8/25 9:00,1017.6,809.7,22.7,64,15.7,20000
2025/8/25 10:00,1017.4,809.5,22,75,17.4,20000
2025/8/25 11:00,1017.2,809.4,22.4,72,17.2,20000
2025/8/25 12:00,1017.6,809.8,19.7,89,17.9,10000
2025/8/25 13:00,1018.4,810.4,18.5,100,18.5,10000
2025/8/25 14:00,1019.5,811.3,18.1,100,18.1,10000
2025/8/25 15:00,1020.1,811.8,16.8,100,16.8,10000
2025/8/25 16:00,1020.4,812,17.3,100,17.3,10000
2025/8/25 17:00,1021.1,812.6,17.2,100,17.2,10000
2025/8/25 18:00,1020.8,812.3,17.1,100,17.1,10000
2025/8/25 19:00,1020.5,812.1,17.1,100,17.1,10000
2025/8/25 20:00,1019.9,811.6,16.9,100,16.9,10000
2025/8/25 21:00,1019.6,811.4,16.9,100,16.9,10000
2025/8/25 22:00,1019.9,811.6,17.1,100,17.1,10000
2025/8/25 23:00,1020.1,811.8,16.8,100,16.8,10000
2025/8/26 0:00,1020.4,812,18.3,88,16.3,30000
2025/8/26 1:00,1020.5,812.1,22.6,68,16.5,30000
2025/8/26 2:00,1021,812.5,21.2,76,16.9,30000
2025/8/26 3:00,1020.9,812.3,23.8,58,15.2,30000
2025/8/26 4:00,1021,812.4,24.4,55,14.9,30000
2025/8/26 5:00,1020.6,812.1,25.4,49,14.1,30000
2025/8/26 6:00,1019.6,811.3,26.3,46,14,30000
2025/8/26 7:00,1018.6,810.5,26.6,48,14.9,30000
2025/8/26 8:00,1017.5,809.6,26.2,46,13.9,30000
2025/8/26 9:00,1016.5,808.8,27.1,46,14.7,30000
2025/8/26 10:00,1016.2,808.6,26.3,46,14,30000
2025/8/26 11:00,1016.4,808.7,25.3,52,14.9,30000
2025/8/26 12:00,1016.9,809.1,22.9,62,15.4,30000
2025/8/26 13:00,1017.4,809.6,19.2,83,16.3,30000
2025/8/26 14:00,1018.6,810.6,17.9,100,17.9,10000
2025/8/26 15:00,1019.8,811.5,16.9,100,16.9,10000
2025/8/26 16:00,1020,811.7,17.2,100,17.2,10000
